C64,is_high_regime,high_regime_days,days_since_last_pm,C33,dslp_x_hour,hour,hour_x_c33,is_special_recipe
C64_23007,1,29.27707291666667,29.27707291666667,45.0,175.6624375,6,270.0,0
C64_23008,1,29.278427083333334,29.278427083333334,45.0,175.67056250000002,6,270.0,0
C64_23022,1,29.245854166666664,29.245854166666664,45.0,146.22927083333332,5,225.0,0
C64_23024,1,29.255189814814813,29.255189814814813,45.0,175.53113888888888,6,270.0,0
C64_23025,1,29.251265046296293,29.251265046296293,45.0,175.50759027777775,6,270.0,0
C64_23026,1,29.249944444444445,29.249944444444445,45.0,146.24972222222223,5,225.0,0
C64_23028,1,29.24733912037037,29.24733912037037,45.0,146.23669560185186,5,225.0,0
C64_23030,1,29.25386921296296,29.25386921296296,45.0,175.52321527777775,6,270.0,0
C64_23062,1,29.241364583333333,29.241364583333333,45.0,146.20682291666665,5,225.0,0
C64_23063,1,29.240009259259256,29.240009259259256,45.0,146.20004629629628,5,225.0,0
C64_23064,1,29.238689814814812,29.238689814814812,45.0,146.19344907407407,5,225.0,0
C64_23065,1,29.235980324074077,29.235980324074077,45.0,146.1799016203704,5,225.0,0
C64_23066,1,29.233305555555557,29.233305555555557,45.0,146.1665277777778,5,225.0,0
C64_23067,1,29.23195023148148,29.23195023148148,45.0,146.1597511574074,5,225.0,0
C64_23068,1,29.230596064814815,29.230596064814815,45.0,146.15298032407406,5,225.0,0
C64_23069,1,29.22931134259259,29.22931134259259,45.0,146.14655671296296,5,225.0,0
C64_23070,1,29.237334490740743,29.237334490740743,45.0,146.18667245370372,5,225.0,0
C64_23085,1,29.179086805555556,29.179086805555556,45.0,116.71634722222223,4,180.0,0
C64_23087,1,29.19245949074074,29.19245949074074,45.0,116.76983796296297,4,180.0,0
C64_23089,1,29.188431712962963,29.188431712962963,45.0,116.75372685185185,4,180.0,0
C64_23090,1,29.18440162037037,29.18440162037037,45.0,116.73760648148148,4,180.0,0
C64_23092,1,29.18037152777778,29.18037152777778,45.0,116.72148611111112,4,180.0,0
C64_23093,1,29.183046296296297,29.183046296296297,45.0,116.73218518518519,4,180.0,0
C64_23094,1,29.185755787037035,29.185755787037035,45.0,116.74302314814814,4,180.0,0
C64_23095,1,29.18711111111111,29.18711111111111,45.0,116.74844444444444,4,180.0,0
C64_2311,0,0.0,7.799414351851852,15.0,148.1888726851852,19,285.0,0
C64_23110,1,29.1299375,29.1299375,45.0,87.3898125,3,135.0,0
C64_23113,1,29.14039236111111,29.14039236111111,45.0,87.42117708333333,3,135.0,0
C64_23114,1,29.139072916666667,29.139072916666667,45.0,87.41721875,3,135.0,0
C64_23115,1,29.132542824074076,29.132542824074076,45.0,87.39762847222222,3,135.0,0
C64_23116,1,29.131222222222224,29.131222222222224,45.0,87.39366666666668,3,135.0,0
C64_23117,1,29.128478009259258,29.128478009259258,45.0,87.38543402777778,3,135.0,0
C64_23118,1,29.13386226851852,29.13386226851852,45.0,87.40158680555555,3,135.0,0
C64_23119,1,29.135148148148147,29.135148148148147,45.0,87.40544444444444,3,135.0,0
C64_2312,0,0.0,7.80083912037037,15.0,148.21594328703705,19,285.0,0
C64_23120,1,29.13646759259259,29.13646759259259,45.0,87.40940277777777,3,135.0,0
C64_23121,1,29.137787037037036,29.137787037037036,45.0,87.4133611111111,3,135.0,0
C64_23122,1,29.11027662037037,29.11027662037037,45.0,58.22055324074074,2,90.0,0
C64_23123,1,29.126880787037038,29.126880787037038,45.0,87.38064236111111,3,135.0,0
C64_23124,1,29.125212962962962,29.125212962962962,45.0,87.37563888888889,3,135.0,0
C64_23128,1,29.117153935185186,29.117153935185186,45.0,58.23430787037037,2,90.0,0
C64_2313,0,0.0,7.802123842592593,15.0,148.24035300925925,19,285.0,0
C64_23130,1,29.11448726851852,29.11448726851852,45.0,58.22897453703704,2,90.0,0
C64_23131,1,29.11312962962963,29.11312962962963,45.0,58.22625925925926,2,90.0,0
C64_23132,1,29.11180439814815,29.11180439814815,45.0,58.2236087962963,2,90.0,0
C64_23134,1,29.123893518518518,29.123893518518518,45.0,58.247787037037035,2,90.0,0
C64_2314,0,0.0,7.803409722222222,15.0,148.2647847222222,19,285.0,0
C64_23147,1,29.07595486111111,29.07595486111111,45.0,29.07595486111111,1,45.0,0
C64_23148,1,29.077449074074075,29.077449074074075,45.0,29.077449074074075,1,45.0,0
C64_23149,1,29.07880439814815,29.07880439814815,45.0,29.07880439814815,1,45.0,0
C64_2315,0,0.0,7.804694444444444,15.0,148.28919444444443,19,285.0,0
C64_23150,1,29.08283449074074,29.08283449074074,45.0,29.08283449074074,1,45.0,0
C64_23151,1,29.08551041666667,29.08551041666667,45.0,58.17102083333334,2,90.0,0
C64_23152,1,29.089539351851855,29.089539351851855,45.0,58.17907870370371,2,90.0,0
C64_23153,1,29.080123842592595,29.080123842592595,45.0,29.080123842592595,1,45.0,0
C64_23155,1,29.084153935185185,29.084153935185185,45.0,58.16830787037037,2,90.0,0
C64_23156,1,29.086868055555556,29.086868055555556,45.0,58.17373611111111,2,90.0,0
C64_23157,1,29.08818402777778,29.08818402777778,45.0,58.17636805555556,2,90.0,0
C64_23158,1,29.0908587962963,29.0908587962963,45.0,58.1817175925926,2,90.0,0
C64_23159,1,29.092526620370368,29.092526620370368,45.0,58.185053240740736,2,90.0,0
C64_2316,0,0.0,7.805980324074073,15.0,148.31362615740738,19,285.0,0
C64_2317,0,0.0,7.807266203703704,15.0,148.33805787037036,19,285.0,0
C64_23173,1,30.998733796296296,30.998733796296296,48.0,712.9708773148149,23,1104.0,0
C64_2318,0,0.0,7.8085509259259265,15.0,148.3624675925926,19,285.0,0
C64_23186,1,30.982504629629627,30.982504629629627,48.0,712.5976064814814,23,1104.0,0
C64_23187,1,30.983859953703703,30.983859953703703,48.0,712.6287789351852,23,1104.0,0
C64_23188,1,30.985144675925927,30.985144675925927,48.0,712.6583275462963,23,1104.0,0
C64_23189,1,30.98646527777778,30.98646527777778,48.0,712.688701388889,23,1104.0,0
C64_2319,0,0.0,7.809835648148149,15.0,148.38687731481483,19,285.0,0
C64_23190,1,30.987784722222223,30.987784722222223,48.0,712.7190486111111,23,1104.0,0
C64_23191,1,30.989069444444446,30.989069444444446,48.0,712.7485972222223,23,1104.0,0
C64_23192,1,30.99038888888889,30.99038888888889,48.0,712.7789444444445,23,1104.0,0
C64_23193,1,30.991709490740742,30.991709490740742,48.0,712.8093182870371,23,1104.0,0
C64_23194,1,30.99299537037037,30.99299537037037,48.0,712.8388935185185,23,1104.0,0
C64_23195,1,30.994314814814814,30.994314814814814,48.0,712.8692407407407,23,1104.0,0
C64_23197,1,30.996922453703704,30.996922453703704,48.0,712.9292164351851,23,1104.0,0
C64_2320,0,0.0,7.811121527777778,15.0,148.41130902777778,19,285.0,0
C64_2321,0,0.0,7.81240625,15.0,148.43571875,19,285.0,0
C64_23211,1,30.942528935185184,30.942528935185184,48.0,680.7356365740741,22,1056.0,0
C64_23212,1,30.943848379629628,30.943848379629628,48.0,680.7646643518518,22,1056.0,0
C64_23213,1,30.945168981481483,30.945168981481483,48.0,680.7937175925927,22,1056.0,0
C64_23215,1,30.947878472222225,30.947878472222225,48.0,680.853326388889,22,1056.0,0
C64_23216,1,30.94919791666667,30.94919791666667,48.0,680.8823541666667,22,1056.0,0
C64_23217,1,30.95055324074074,30.95055324074074,48.0,680.9121712962963,22,1056.0,0
C64_23218,1,30.951908564814815,30.951908564814815,48.0,680.941988425926,22,1056.0,0
C64_23220,1,30.95458564814815,30.95458564814815,48.0,681.0008842592594,22,1056.0,0
C64_23221,1,30.95590162037037,30.95590162037037,48.0,681.0298356481482,22,1056.0,0
C64_23222,1,30.957255787037035,30.957255787037035,48.0,681.0596273148147,22,1056.0,0
C64_23236,1,30.92172222222222,30.92172222222222,48.0,680.2778888888888,22,1056.0,0
C64_23237,1,30.923077546296295,30.923077546296295,48.0,680.3077060185185,22,1056.0,0
C64_2324,0,0.0,7.788378472222223,15.0,140.19081250000002,18,270.0,0
C64_23240,1,30.92701273148148,30.92701273148148,48.0,680.3942800925926,22,1056.0,0
C64_23241,1,30.92832291666667,30.92832291666667,48.0,680.4231041666667,22,1056.0,0
C64_23242,1,30.92960763888889,30.92960763888889,48.0,680.4513680555556,22,1056.0,0
C64_23243,1,30.930927083333334,30.930927083333334,48.0,680.4803958333333,22,1056.0,0
C64_23244,1,30.932212962962964,30.932212962962964,48.0,680.5086851851852,22,1056.0,0
C64_23245,1,30.93353240740741,30.93353240740741,48.0,680.537712962963,22,1056.0,0
C64_23246,1,30.934853009259257,30.934853009259257,48.0,680.5667662037037,22,1056.0,0
C64_23247,1,30.93613773148148,30.93613773148148,48.0,680.5950300925925,22,1056.0,0
C64_2326,0,0.0,7.781628472222222,15.0,140.0693125,18,270.0,0
C64_23261,1,30.77698726851852,30.77698726851852,48.0,553.9857708333334,18,864.0,0
C64_23262,1,30.778445601851853,30.778445601851853,48.0,554.0120208333334,18,864.0,0
C64_23263,1,30.77973148148148,30.77973148148148,48.0,554.0351666666667,18,864.0,0
C64_23264,1,30.781050925925925,30.781050925925925,48.0,554.0589166666666,18,864.0,0
C64_23265,1,30.782371527777777,30.782371527777777,48.0,554.0826875,18,864.0,0
C64_23266,1,30.78365625,30.78365625,48.0,554.1058125,18,864.0,0
C64_23267,1,30.78497800925926,30.78497800925926,48.0,554.1296041666667,18,864.0,0
C64_23269,1,30.787582175925927,30.787582175925927,48.0,554.1764791666667,18,864.0,0
C64_23270,1,30.78890162037037,30.78890162037037,48.0,554.2002291666666,18,864.0,0
C64_23271,1,30.790222222222223,30.790222222222223,48.0,554.224,18,864.0,0
C64_23272,1,30.791506944444446,30.791506944444446,48.0,554.247125,18,864.0,0
C64_23273,1,30.758966435185187,30.758966435185187,48.0,553.6613958333334,18,864.0,0
C64_23274,1,30.77382638888889,30.77382638888889,48.0,553.928875,18,864.0,0
C64_23277,1,30.7617025462963,30.7617025462963,48.0,553.7106458333334,18,864.0,0
C64_23278,1,30.76305787037037,30.76305787037037,48.0,553.7350416666667,18,864.0,0
C64_23279,1,30.76441203703704,30.76441203703704,48.0,553.7594166666668,18,864.0,0
C64_2328,0,0.0,7.789688657407408,15.0,140.21439583333333,18,270.0,0
C64_23280,1,30.76573263888889,30.76573263888889,48.0,553.7831874999999,18,864.0,0
C64_23281,1,30.76708796296296,30.76708796296296,48.0,553.8075833333332,18,864.0,0
C64_23282,1,30.76844212962963,30.76844212962963,48.0,553.8319583333333,18,864.0,0
C64_23283,1,30.76976273148148,30.76976273148148,48.0,553.8557291666667,18,864.0,0
C64_23284,1,30.771116898148147,30.771116898148147,48.0,553.8801041666667,18,864.0,0
C64_23285,1,30.775493055555557,30.775493055555557,48.0,553.958875,18,864.0,0
C64_2329,0,0.0,7.791008101851852,15.0,140.23814583333333,18,270.0,0
C64_2330,0,0.0,7.792328703703703,15.0,148.05424537037035,19,285.0,0
C64_2331,0,0.0,7.793649305555556,15.0,148.07933680555556,19,285.0,0
C64_23312,1,30.753228009259256,30.753228009259256,48.0,553.5581041666666,18,864.0,0
C64_23314,1,30.745377314814817,30.745377314814817,48.0,522.6714143518519,17,816.0,0
C64_23315,1,30.744057870370373,30.744057870370373,48.0,522.6489837962963,17,816.0,0
C64_23319,1,30.75062268518518,30.75062268518518,48.0,553.5112083333332,18,864.0,0
C64_2332,0,0.0,7.794968750000001,15.0,148.10440625,19,285.0,0
C64_23321,1,30.75583796296296,30.75583796296296,48.0,553.6050833333333,18,864.0,0
C64_23322,1,30.757157407407405,30.757157407407405,48.0,553.6288333333333,18,864.0,0
C64_2333,0,0.0,7.796288194444445,15.0,148.12947569444447,19,285.0,0
C64_23335,1,30.724466435185185,30.724466435185185,48.0,522.3159293981481,17,816.0,0
C64_23336,1,30.741104166666666,30.741104166666666,48.0,522.5987708333333,17,816.0,0
C64_23337,1,30.739437499999998,30.739437499999998,48.0,522.5704374999999,17,816.0,0
C64_23338,1,30.738082175925925,30.738082175925925,48.0,522.5473969907407,17,816.0,0
C64_23339,1,30.734053240740742,30.734053240740742,48.0,522.4789050925926,17,816.0,0
C64_2334,0,0.0,7.797956018518518,15.0,148.16116435185185,19,285.0,0
C64_23340,1,30.727313657407407,30.727313657407407,48.0,522.3643321759259,17,816.0,0
C64_23341,1,30.725994212962963,30.725994212962963,48.0,522.3419016203703,17,816.0,0
C64_23343,1,30.730030092592592,30.730030092592592,48.0,522.4105115740741,17,816.0,0
C64_23345,1,30.732699074074077,30.732699074074077,48.0,522.4558842592593,17,816.0,0
C64_23346,1,30.735372685185187,30.735372685185187,48.0,522.5013356481481,17,816.0,0
C64_23360,1,30.708210648148146,30.708210648148146,48.0,491.33137037037034,16,768.0,0
C64_23361,1,30.717519675925928,30.717519675925928,48.0,522.1978344907408,17,816.0,0
C64_23362,1,30.716200231481483,30.716200231481483,48.0,522.1754039351853,17,816.0,0
C64_23363,1,30.71488078703704,30.71488078703704,48.0,522.1529733796297,17,816.0,0
C64_23364,1,30.71359490740741,30.71359490740741,48.0,522.131113425926,17,816.0,0
C64_23365,1,30.70966898148148,30.70966898148148,48.0,522.0643726851852,17,816.0,0
C64_23367,1,30.712274305555557,30.712274305555557,48.0,522.1086631944445,17,816.0,0
C64_23369,1,30.721444444444444,30.721444444444444,48.0,522.2645555555555,17,816.0,0
C64_23383,1,30.690077546296298,30.690077546296298,48.0,491.04124074074076,16,768.0,0
C64_23384,1,30.706716435185182,30.706716435185182,48.0,491.3074629629629,16,768.0,0
C64_23385,1,30.705015046296293,30.705015046296293,48.0,491.2802407407407,16,768.0,0
C64_23386,1,30.69695486111111,30.69695486111111,48.0,491.15127777777775,16,768.0,0
C64_23388,1,30.692925925925923,30.692925925925923,48.0,491.0868148148148,16,768.0,0
C64_23389,1,30.691571759259258,30.691571759259258,48.0,491.0651481481481,16,768.0,0
C64_23390,1,30.695600694444444,30.695600694444444,48.0,491.1296111111111,16,768.0,0
C64_23391,1,30.698315972222222,30.698315972222222,48.0,491.17305555555555,16,768.0,0
C64_23392,1,30.699630787037037,30.699630787037037,48.0,491.1940925925926,16,768.0,0
C64_23393,1,30.700984953703706,30.700984953703706,48.0,491.2157592592593,16,768.0,0
C64_23394,1,30.70234027777778,30.70234027777778,48.0,491.23744444444446,16,768.0,0
C64_23395,1,30.703694444444448,30.703694444444448,48.0,491.25911111111117,16,768.0,0
C64_23410,1,30.687056712962963,30.687056712962963,48.0,490.9929074074074,16,768.0,0
C64_23411,1,30.68445023148148,30.68445023148148,48.0,490.9512037037037,16,768.0,0
C64_23412,1,30.683130787037037,30.683130787037037,48.0,490.9300925925926,16,768.0,0
C64_23414,1,30.677920138888886,30.677920138888886,48.0,490.8467222222222,16,768.0,0
C64_23416,1,30.675281249999998,30.675281249999998,48.0,490.80449999999996,16,768.0,0
C64_23417,1,30.679206018518517,30.679206018518517,48.0,490.8672962962963,16,768.0,0
C64_23418,1,30.681811342592592,30.681811342592592,48.0,490.9089814814815,16,768.0,0
C64_23420,1,30.688341435185187,30.688341435185187,48.0,491.013462962963,16,768.0,0
C64_23421,1,30.65576041666667,30.65576041666667,48.0,459.83640625000004,15,720.0,0
C64_23423,1,30.661282407407406,30.661282407407406,48.0,459.9192361111111,15,720.0,0
C64_23424,1,30.657253472222223,30.657253472222223,48.0,459.85880208333333,15,720.0,0
C64_23425,1,30.658608796296296,30.658608796296296,48.0,459.87913194444445,15,720.0,0
C64_23426,1,30.65992824074074,30.65992824074074,48.0,459.8989236111111,15,720.0,0
C64_23427,1,30.663957175925926,30.663957175925926,48.0,459.9593576388889,15,720.0,0
C64_23428,1,30.66531134259259,30.66531134259259,48.0,459.9796701388889,15,720.0,0
C64_23429,1,30.66663425925926,30.66663425925926,48.0,459.99951388888894,15,720.0,0
C64_23430,1,30.667995370370367,30.667995370370367,48.0,490.68792592592587,16,768.0,0
C64_23431,1,30.669341435185185,30.669341435185185,48.0,490.70946296296296,16,768.0,0
C64_23432,1,30.67066087962963,30.67066087962963,48.0,490.73057407407407,16,768.0,0
C64_23433,1,30.672328703703705,30.672328703703705,48.0,490.7572592592593,16,768.0,0
C64_23446,1,30.63964236111111,30.63964236111111,48.0,459.5946354166667,15,720.0,0
C64_23447,1,30.65402314814815,30.65402314814815,48.0,459.8103472222222,15,720.0,0
C64_23452,1,30.646172453703702,30.646172453703702,48.0,459.69258680555555,15,720.0,0
C64_23453,1,30.644853009259258,30.644853009259258,48.0,459.6727951388889,15,720.0,0
C64_23454,1,30.64356712962963,30.64356712962963,48.0,459.6535069444445,15,720.0,0
C64_23455,1,30.64092824074074,30.64092824074074,48.0,459.61392361111115,15,720.0,0
C64_23456,1,30.642247685185186,30.642247685185186,48.0,459.6337152777778,15,720.0,0
C64_23457,1,30.652703703703704,30.652703703703704,48.0,459.79055555555556,15,720.0,0
C64_23484,1,30.620189814814815,30.620189814814815,48.0,428.6826574074074,14,672.0,0
C64_23486,1,30.625678240740744,30.625678240740744,48.0,459.38517361111116,15,720.0,0
C64_23487,1,30.62296875,30.62296875,48.0,428.7215625,14,672.0,0
C64_23488,1,30.621649305555554,30.621649305555554,48.0,428.70309027777773,14,672.0,0
C64_23490,1,30.626998842592595,30.626998842592595,48.0,459.40498263888895,15,720.0,0
C64_23491,1,30.62835300925926,30.62835300925926,48.0,459.4252951388889,15,720.0,0
C64_23493,1,30.63238310185185,30.63238310185185,48.0,459.48574652777774,15,720.0,0
C64_23494,1,30.63370833333333,30.63370833333333,48.0,459.50562499999995,15,720.0,0
C64_23495,1,30.63506712962963,30.63506712962963,48.0,459.5260069444444,15,720.0,0
C64_23496,1,30.591466435185186,30.591466435185186,48.0,428.2805300925926,14,672.0,0
C64_23497,1,30.617030092592593,30.617030092592593,48.0,428.6384212962963,14,672.0,0
C64_23498,1,30.61571064814815,30.61571064814815,48.0,428.6199490740741,14,672.0,0
C64_235,0,0.0,0.5888680555555555,4.0,8.244152777777778,14,56.0,0
C64_23500,1,30.61178587962963,30.61178587962963,48.0,428.5650023148148,14,672.0,0
C64_23501,1,30.61033101851852,30.61033101851852,48.0,428.5446342592593,14,672.0,0
C64_23502,1,30.59962847222222,30.59962847222222,48.0,428.3947986111111,14,672.0,0
C64_23503,1,30.598343749999998,30.598343749999998,48.0,428.37681249999997,14,672.0,0
C64_23504,1,30.597024305555554,30.597024305555554,48.0,428.35834027777776,14,672.0,0
C64_23508,1,30.614391203703704,30.614391203703704,48.0,428.6014768518519,14,672.0,0
C64_23509,1,30.618662037037037,30.618662037037037,48.0,428.6612685185185,14,672.0,0
C64_23534,1,30.534226851851855,30.534226851851855,48.0,366.41072222222226,12,576.0,0
C64_23535,1,30.540931712962962,30.540931712962962,48.0,366.49118055555556,12,576.0,0
C64_23536,1,30.538256944444445,30.538256944444445,48.0,366.45908333333335,12,576.0,0
C64_23537,1,30.535582175925924,30.535582175925924,48.0,366.4269861111111,12,576.0,0
C64_23539,1,30.531379629629633,30.531379629629633,48.0,366.37655555555557,12,576.0,0
C64_23540,1,30.53693634259259,30.53693634259259,48.0,366.4432361111111,12,576.0,0
C64_23541,1,30.53961111111111,30.53961111111111,48.0,366.4753333333333,12,576.0,0
C64_23542,1,30.547461805555557,30.547461805555557,48.0,397.1170034722222,13,624.0,0
C64_23543,1,30.54878125,30.54878125,48.0,397.13415625,13,624.0,0
C64_23544,1,30.550968750000003,30.550968750000003,48.0,397.16259375000004,13,624.0,0
C64_23545,1,30.55242824074074,30.55242824074074,48.0,397.18156712962957,13,624.0,0
C64_23560,1,30.528357638888888,30.528357638888888,48.0,366.34029166666664,12,576.0,0
C64_23561,1,30.527046296296295,30.527046296296295,48.0,366.32455555555555,12,576.0,0
C64_23562,1,30.525758101851853,30.525758101851853,48.0,366.30909722222225,12,576.0,0
C64_23563,1,30.523149305555556,30.523149305555556,48.0,366.27779166666664,12,576.0,0
C64_23564,1,30.521827546296294,30.521827546296294,48.0,366.2619305555555,12,576.0,0
C64_23565,1,30.516615740740743,30.516615740740743,48.0,366.1993888888889,12,576.0,0
C64_23566,1,30.517936342592595,30.517936342592595,48.0,366.21523611111115,12,576.0,0
C64_23567,1,30.51922106481482,30.51922106481482,48.0,366.23065277777783,12,576.0,0
C64_23568,1,30.520541666666663,30.520541666666663,48.0,366.24649999999997,12,576.0,0
C64_23569,1,30.52443402777778,30.52443402777778,48.0,366.2932083333334,12,576.0,0
C64_23570,1,30.52964236111111,30.52964236111111,48.0,366.3557083333333,12,576.0,0
C64_23582,1,30.513663194444444,30.513663194444444,48.0,366.1639583333333,12,576.0,0
C64_23584,1,30.503972222222224,30.503972222222224,48.0,366.0476666666667,12,576.0,0
C64_23585,1,30.502651620370372,30.502651620370372,48.0,366.03181944444447,12,576.0,0
C64_23586,1,30.501297453703703,30.501297453703703,48.0,366.01556944444445,12,576.0,0
C64_23589,1,30.505327546296293,30.505327546296293,48.0,366.06393055555554,12,576.0,0
C64_23591,1,30.508001157407406,30.508001157407406,48.0,366.0960138888889,12,576.0,0
C64_23592,1,30.509321759259258,30.509321759259258,48.0,366.1118611111111,12,576.0,0
C64_23593,1,30.511995370370368,30.511995370370368,48.0,366.1439444444444,12,576.0,0
C64_236,0,0.0,0.5875821759259259,4.0,8.226150462962963,14,56.0,0
C64_2360,0,0.0,7.767040509259259,15.0,139.80672916666666,18,270.0,0
C64_23607,1,30.486255787037038,30.486255787037038,48.0,335.3488136574074,11,528.0,0
C64_23608,1,30.49539236111111,30.49539236111111,48.0,335.4493159722222,11,528.0,0
C64_23609,1,30.490181712962965,30.490181712962965,48.0,335.3919988425926,11,528.0,0
C64_2361,0,0.0,7.779927083333333,15.0,140.03868749999998,18,270.0,0
C64_23610,1,30.48886226851852,30.48886226851852,48.0,335.37748495370374,11,528.0,0
C64_23611,1,30.484936342592594,30.484936342592594,48.0,335.3342997685185,11,528.0,0
C64_23612,1,30.48361574074074,30.48361574074074,48.0,335.3197731481481,11,528.0,0
C64_23613,1,30.482296296296294,30.482296296296294,48.0,335.30525925925923,11,528.0,0
C64_23614,1,30.481046296296295,30.481046296296295,48.0,335.29150925925927,11,528.0,0
C64_23615,1,30.48754166666667,30.48754166666667,48.0,335.3629583333334,11,528.0,0
C64_23616,1,30.491467592592592,30.491467592592592,48.0,335.4061435185185,11,528.0,0
C64_23617,1,30.492787037037036,30.492787037037036,48.0,335.4206574074074,11,528.0,0
C64_23618,1,30.494072916666667,30.494072916666667,48.0,335.43480208333335,11,528.0,0
C64_23619,1,30.45936921296296,30.45936921296296,47.0,335.05306134259257,11,517.0,0
C64_23620,1,30.46854050925926,30.46854050925926,47.0,335.15394560185183,11,517.0,0
C64_23621,1,30.467221064814815,30.467221064814815,47.0,335.13943171296296,11,517.0,0
C64_23622,1,30.464614583333336,30.464614583333336,47.0,335.1107604166667,11,517.0,0
C64_23623,1,30.46329398148148,30.46329398148148,47.0,335.0962337962963,11,517.0,0
C64_23625,1,30.458015046296296,30.458015046296296,47.0,304.58015046296293,10,470.0,0
C64_23626,1,30.46200925925926,30.46200925925926,47.0,335.08210185185186,11,517.0,0
C64_23628,1,30.469832175925927,30.469832175925927,47.0,335.1681539351852,11,517.0,0
C64_23629,1,30.47114814814815,30.47114814814815,47.0,335.1826296296296,11,517.0,0
C64_23630,1,30.472434027777776,30.472434027777776,47.0,335.19677430555555,11,517.0,0
C64_2365,0,0.0,7.768325231481482,15.0,139.82985416666668,18,270.0,0
C64_23658,1,30.4414837962963,30.4414837962963,47.0,304.414837962963,10,470.0,0
C64_23659,1,30.440126157407406,30.440126157407406,47.0,304.40126157407406,10,470.0,0
C64_2366,0,0.0,7.770894675925926,15.0,139.87610416666666,18,270.0,0
C64_23660,1,30.43880671296296,30.43880671296296,47.0,304.38806712962963,10,470.0,0
C64_23661,1,30.43745138888889,30.43745138888889,47.0,304.3745138888889,10,470.0,0
C64_23662,1,30.436131944444444,30.436131944444444,47.0,304.36131944444446,10,470.0,0
C64_23666,1,30.42939351851852,30.42939351851852,47.0,304.2939351851852,10,470.0,0
C64_23667,1,30.428074074074075,30.428074074074075,47.0,304.2807407407407,10,470.0,0
C64_2367,0,0.0,7.772215277777778,15.0,139.899875,18,270.0,0
C64_2368,0,0.0,7.7735,15.0,139.923,18,270.0,0
C64_23681,1,30.32966898148148,30.32966898148148,47.0,212.30768287037034,7,329.0,0
C64_23682,1,30.330988425925923,30.330988425925923,47.0,212.31691898148148,7,329.0,0
C64_23683,1,30.33359375,30.33359375,47.0,242.66875,8,376.0,0
C64_23684,1,30.33880439814815,30.33880439814815,47.0,242.7104351851852,8,376.0,0
C64_23685,1,30.34144444444444,30.34144444444444,47.0,242.73155555555553,8,376.0,0
C64_23687,1,30.332274305555554,30.332274305555554,47.0,212.32592013888888,7,329.0,0
C64_23688,1,30.334914351851854,30.334914351851854,47.0,242.67931481481483,8,376.0,0
C64_23690,1,30.33751967592593,30.33751967592593,47.0,242.70015740740743,8,376.0,0
C64_237,0,0.0,0.5862974537037037,4.0,8.20816435185185,14,56.0,0
C64_2370,0,0.0,7.7773564814814815,15.0,139.99241666666666,18,270.0,0
C64_23705,1,30.300560185185184,30.300560185185184,47.0,212.10392129629628,7,329.0,0
C64_23706,1,30.309730324074078,30.309730324074078,47.0,212.16811226851854,7,329.0,0
C64_23707,1,30.308410879629633,30.308410879629633,47.0,212.15887615740743,7,329.0,0
C64_23708,1,30.307090277777778,30.307090277777778,47.0,212.14963194444445,7,329.0,0
C64_2371,0,0.0,7.778641203703703,15.0,140.01554166666665,18,270.0,0
C64_23710,1,30.29538425925926,30.29538425925926,47.0,212.06768981481483,7,329.0,0
C64_23711,1,30.296668981481485,30.296668981481485,47.0,212.0766828703704,7,329.0,0
C64_23713,1,30.299274305555553,30.299274305555553,47.0,212.09492013888888,7,329.0,0
C64_23714,1,30.30188078703704,30.30188078703704,47.0,212.11316550925926,7,329.0,0
C64_23715,1,30.303200231481483,30.303200231481483,47.0,212.1224016203704,7,329.0,0
C64_2372,0,0.0,7.750607638888889,15.0,139.5109375,18,270.0,0
C64_23728,1,30.272563657407407,30.272563657407407,47.0,181.63538194444445,6,282.0,0
C64_23729,1,30.280413194444446,30.280413194444446,47.0,181.68247916666667,6,282.0,0
C64_2373,0,0.0,7.753248842592592,15.0,139.55847916666667,18,270.0,0
C64_23731,1,30.27516898148148,30.27516898148148,47.0,181.65101388888888,6,282.0,0
C64_23732,1,30.27388310185185,30.27388310185185,47.0,181.6432986111111,6,282.0,0
C64_23733,1,30.271207175925923,30.271207175925923,47.0,181.62724305555554,6,282.0,0
C64_23734,1,30.27777314814815,30.27777314814815,47.0,181.66663888888888,6,282.0,0
C64_23735,1,30.27909375,30.27909375,47.0,181.6745625,6,282.0,0
C64_23736,1,30.281699074074073,30.281699074074073,47.0,181.69019444444444,6,282.0,0
C64_23737,1,30.283018518518517,30.283018518518517,47.0,181.6981111111111,6,282.0,0
C64_23738,1,30.284303240740737,30.284303240740737,47.0,181.70581944444442,6,282.0,0
C64_2375,0,0.0,7.747828703703704,15.0,131.713087962963,17,255.0,0
C64_23751,1,30.226332175925926,30.226332175925926,47.0,151.13166087962964,5,235.0,0
C64_23752,1,30.24199537037037,30.24199537037037,47.0,151.20997685185185,5,235.0,0
C64_23753,1,30.238278935185182,30.238278935185182,47.0,151.19139467592592,5,235.0,0
C64_23754,1,30.233034722222225,30.233034722222225,47.0,151.16517361111113,5,235.0,0
C64_23755,1,30.231748842592594,30.231748842592594,47.0,151.15874421296297,5,235.0,0
C64_2376,0,0.0,7.751928240740741,15.0,139.53470833333333,18,270.0,0
C64_23760,1,30.235673611111114,30.235673611111114,47.0,151.17836805555558,5,235.0,0
C64_23762,1,30.239563657407405,30.239563657407405,47.0,151.19781828703702,5,235.0,0
C64_23763,1,30.240884259259257,30.240884259259257,47.0,151.2044212962963,5,235.0,0
